index,host,source,sourcetype,"_raw","_time"
xenapp,"BD-XA65-01","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:35:36  - AccountDisplayName=""BD\bshell"" BasePriority=""13"" CreationTime=""09/20/2012 10:15:26"" CurrentPagedPoolQuota=""122944"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""6500352"" KernelTime=""20374"" MachineName=""BD-XA65-01"" PageFaultCount=""2707"" PageFileUsage=""2199552"" ParentId=""5572"" PeakNonPagedPoolQuota=""12608"" PeakPagedPoolQuota=""182672"" PeakVirtualSize=""0"" PeakWorkingSetSize=""6500352"" PercentCpuLoad=""0.1"" PrivatePageCount=""0"" ProcessId=""4772"" ProcessName=""csrss.exe"" ServerName=""BD-XA65-01"" SessionId=""2"" State=""Unknown"" UserTime=""562"" FarmName=""XA65"" ScriptRunTime=""129945729346227673""","2012-10-12T22:35:36.000-0500"
xenapp,"BD-XA65-01","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:35:36  - AccountDisplayName=""BD\bshell"" BasePriority=""13"" CreationTime=""09/20/2012 10:15:26"" CurrentPagedPoolQuota=""179640"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""17203200"" KernelTime=""171960"" MachineName=""BD-XA65-01"" PageFaultCount=""83762"" PageFileUsage=""8384512"" ParentId=""5572"" PeakNonPagedPoolQuota=""30400"" PeakPagedPoolQuota=""203048"" PeakVirtualSize=""0"" PeakWorkingSetSize=""17301504"" PercentCpuLoad=""1.21"" PrivatePageCount=""0"" ProcessId=""2488"" ProcessName=""winlogon.exe"" ServerName=""BD-XA65-01"" SessionId=""2"" State=""Unknown"" UserTime=""93055"" FarmName=""XA65"" ScriptRunTime=""129945729346227673""","2012-10-12T22:35:36.000-0500"
xenapp,"BD-XA65-01","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:35:36  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""09/20/2012 10:15:30"" CurrentPagedPoolQuota=""158640"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""9805824"" KernelTime=""703"" MachineName=""BD-XA65-01"" PageFaultCount=""16234"" PageFileUsage=""4755456"" ParentId=""864"" PeakNonPagedPoolQuota=""21280"" PeakPagedPoolQuota=""164672"" PeakVirtualSize=""0"" PeakWorkingSetSize=""10174464"" PercentCpuLoad=""0"" PrivatePageCount=""0"" ProcessId=""5724"" ProcessName=""taskhost.exe"" ServerName=""BD-XA65-01"" SessionId=""2"" State=""Unknown"" UserTime=""375"" FarmName=""XA65"" ScriptRunTime=""129945729346227673""","2012-10-12T22:35:36.000-0500"
xenapp,"BD-XA65-01","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:35:36  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""09/20/2012 10:15:30"" CurrentPagedPoolQuota=""128632"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""6172672"" KernelTime=""16"" MachineName=""BD-XA65-01"" PageFaultCount=""1546"" PageFileUsage=""2854912"" ParentId=""864"" PeakNonPagedPoolQuota=""12672"" PeakPagedPoolQuota=""128800"" PeakVirtualSize=""0"" PeakWorkingSetSize=""6197248"" PercentCpuLoad=""0"" PrivatePageCount=""0"" ProcessId=""5828"" ProcessName=""ServerManagerLaunc"" ServerName=""BD-XA65-01"" SessionId=""2"" State=""Unknown"" UserTime=""0"" FarmName=""XA65"" ScriptRunTime=""129945729346227673""","2012-10-12T22:35:36.000-0500"
xenapp,"BD-XA65-01","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:35:36  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""09/20/2012 10:15:30"" CurrentPagedPoolQuota=""150904"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""7749632"" KernelTime=""32"" MachineName=""BD-XA65-01"" PageFaultCount=""10566"" PageFileUsage=""3207168"" ParentId=""1184"" PeakNonPagedPoolQuota=""14824"" PeakPagedPoolQuota=""158216"" PeakVirtualSize=""0"" PeakWorkingSetSize=""8134656"" PercentCpuLoad=""0"" PrivatePageCount=""0"" ProcessId=""4796"" ProcessName=""dwm.exe"" ServerName=""BD-XA65-01"" SessionId=""2"" State=""Unknown"" UserTime=""16"" FarmName=""XA65"" ScriptRunTime=""129945729346227673""","2012-10-12T22:35:36.000-0500"
xenapp,"BD-XA65-01","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:35:36  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""09/20/2012 10:15:30"" CurrentPagedPoolQuota=""292856"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""21504000"" KernelTime=""4509"" MachineName=""BD-XA65-01"" PageFaultCount=""6838"" PageFileUsage=""8810496"" ParentId=""6000"" PeakNonPagedPoolQuota=""52080"" PeakPagedPoolQuota=""304688"" PeakVirtualSize=""0"" PeakWorkingSetSize=""21897216"" PercentCpuLoad=""0.03"" PrivatePageCount=""0"" ProcessId=""3768"" ProcessName=""wfshell.exe"" ServerName=""BD-XA65-01"" SessionId=""2"" State=""Unknown"" UserTime=""3058"" FarmName=""XA65"" ScriptRunTime=""129945729346227673""","2012-10-12T22:35:36.000-0500"
xenapp,"BD-XA65-01","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:35:36  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""09/20/2012 10:15:31"" CurrentPagedPoolQuota=""567224"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""544256000"" KernelTime=""1448127"" MachineName=""BD-XA65-01"" PageFaultCount=""303549942"" PageFileUsage=""532070400"" ParentId=""3752"" PeakNonPagedPoolQuota=""618852"" PeakPagedPoolQuota=""592024"" PeakVirtualSize=""0"" PeakWorkingSetSize=""569745408"" PercentCpuLoad=""70.74"" PrivatePageCount=""0"" ProcessId=""3256"" ProcessName=""XenCenterMain.exe"" ServerName=""BD-XA65-01"" SessionId=""2"" State=""Unknown"" UserTime=""14028047"" FarmName=""XA65"" ScriptRunTime=""129945729346227673""","2012-10-12T22:35:36.000-0500"
xenapp,"BD-XA65-01","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:35:36  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""09/26/2012 15:30:31"" CurrentPagedPoolQuota=""145016"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""8585216"" KernelTime=""32"" MachineName=""BD-XA65-01"" PageFaultCount=""2267"" PageFileUsage=""3268608"" ParentId=""984"" PeakNonPagedPoolQuota=""15304"" PeakPagedPoolQuota=""162064"" PeakVirtualSize=""0"" PeakWorkingSetSize=""8585216"" PercentCpuLoad=""0"" PrivatePageCount=""0"" ProcessId=""21680"" ProcessName=""rundll32.exe"" ServerName=""BD-XA65-01"" SessionId=""2"" State=""Unknown"" UserTime=""32"" FarmName=""XA65"" ScriptRunTime=""129945729346227673""","2012-10-12T22:35:36.000-0500"
xenapp,"BD-XA65-01","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:35:36  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""10/02/2012 10:47:30"" CurrentPagedPoolQuota=""713224"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""194535424"" KernelTime=""30873"" MachineName=""BD-XA65-01"" PageFaultCount=""472583"" PageFileUsage=""167964672"" ParentId=""3768"" PeakNonPagedPoolQuota=""133832"" PeakPagedPoolQuota=""717848"" PeakVirtualSize=""0"" PeakWorkingSetSize=""280854528"" PercentCpuLoad=""0.63"" PrivatePageCount=""0"" ProcessId=""7304"" ProcessName=""VpxClient.exe"" ServerName=""BD-XA65-01"" SessionId=""2"" State=""Unknown"" UserTime=""108000"" FarmName=""XA65"" ScriptRunTime=""129945729346227673""","2012-10-12T22:35:36.000-0500"
xenapp,"BD-XA65-01","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:35:36  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""10/02/2012 10:47:38"" CurrentPagedPoolQuota=""276344"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""33509376"" KernelTime=""640"" MachineName=""BD-XA65-01"" PageFaultCount=""49267"" PageFileUsage=""23990272"" ParentId=""7304"" PeakNonPagedPoolQuota=""46576"" PeakPagedPoolQuota=""278088"" PeakVirtualSize=""0"" PeakWorkingSetSize=""33566720"" PercentCpuLoad=""0.01"" PrivatePageCount=""0"" ProcessId=""7064"" ProcessName=""vmware-vmrc.exe"" ServerName=""BD-XA65-01"" SessionId=""2"" State=""Unknown"" UserTime=""1748"" FarmName=""XA65"" ScriptRunTime=""129945729346227673""","2012-10-12T22:35:36.000-0500"
xenapp,"BD-XA65-01","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:35:36  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""10/04/2012 12:55:07"" CurrentPagedPoolQuota=""511232"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""88330240"" KernelTime=""3395159"" MachineName=""BD-XA65-01"" PageFaultCount=""594669"" PageFileUsage=""92635136"" ParentId=""17328"" PeakNonPagedPoolQuota=""236028"" PeakPagedPoolQuota=""524768"" PeakVirtualSize=""0"" PeakWorkingSetSize=""94597120"" PercentCpuLoad=""27.27"" PrivatePageCount=""0"" ProcessId=""5528"" ProcessName=""mmc.exe"" ServerName=""BD-XA65-01"" SessionId=""2"" State=""Unknown"" UserTime=""2571006"" FarmName=""XA65"" ScriptRunTime=""129945729346227673""","2012-10-12T22:35:36.000-0500"
xenapp,"BD-XA65-01","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:35:36  - AccountDisplayName=""BD\bshell"" BasePriority=""13"" CreationTime=""09/20/2012 10:15:26"" CurrentPagedPoolQuota=""122944"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""6500352"" KernelTime=""20374"" MachineName=""BD-XA65-01"" PageFaultCount=""2707"" PageFileUsage=""2199552"" ParentId=""5572"" PeakNonPagedPoolQuota=""12608"" PeakPagedPoolQuota=""182672"" PeakVirtualSize=""0"" PeakWorkingSetSize=""6500352"" PercentCpuLoad=""0.1"" PrivatePageCount=""0"" ProcessId=""4772"" ProcessName=""csrss.exe"" ServerName=""BD-XA65-01"" SessionId=""2"" State=""Unknown"" UserTime=""562"" FarmName=""XA65"" ScriptRunTime=""129945729346227673""","2012-10-12T22:35:36.000-0500"
xenapp,"BD-XA65-01","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:35:36  - AccountDisplayName=""BD\bshell"" BasePriority=""13"" CreationTime=""09/20/2012 10:15:26"" CurrentPagedPoolQuota=""179640"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""17203200"" KernelTime=""171960"" MachineName=""BD-XA65-01"" PageFaultCount=""83762"" PageFileUsage=""8384512"" ParentId=""5572"" PeakNonPagedPoolQuota=""30400"" PeakPagedPoolQuota=""203048"" PeakVirtualSize=""0"" PeakWorkingSetSize=""17301504"" PercentCpuLoad=""1.21"" PrivatePageCount=""0"" ProcessId=""2488"" ProcessName=""winlogon.exe"" ServerName=""BD-XA65-01"" SessionId=""2"" State=""Unknown"" UserTime=""93055"" FarmName=""XA65"" ScriptRunTime=""129945729346227673""","2012-10-12T22:35:36.000-0500"
xenapp,"BD-XA65-01","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:35:36  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""09/20/2012 10:15:30"" CurrentPagedPoolQuota=""158640"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""9805824"" KernelTime=""703"" MachineName=""BD-XA65-01"" PageFaultCount=""16234"" PageFileUsage=""4755456"" ParentId=""864"" PeakNonPagedPoolQuota=""21280"" PeakPagedPoolQuota=""164672"" PeakVirtualSize=""0"" PeakWorkingSetSize=""10174464"" PercentCpuLoad=""0"" PrivatePageCount=""0"" ProcessId=""5724"" ProcessName=""taskhost.exe"" ServerName=""BD-XA65-01"" SessionId=""2"" State=""Unknown"" UserTime=""375"" FarmName=""XA65"" ScriptRunTime=""129945729346227673""","2012-10-12T22:35:36.000-0500"
xenapp,"BD-XA65-01","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:35:36  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""09/20/2012 10:15:30"" CurrentPagedPoolQuota=""128632"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""6172672"" KernelTime=""16"" MachineName=""BD-XA65-01"" PageFaultCount=""1546"" PageFileUsage=""2854912"" ParentId=""864"" PeakNonPagedPoolQuota=""12672"" PeakPagedPoolQuota=""128800"" PeakVirtualSize=""0"" PeakWorkingSetSize=""6197248"" PercentCpuLoad=""0"" PrivatePageCount=""0"" ProcessId=""5828"" ProcessName=""ServerManagerLaunc"" ServerName=""BD-XA65-01"" SessionId=""2"" State=""Unknown"" UserTime=""0"" FarmName=""XA65"" ScriptRunTime=""129945729346227673""","2012-10-12T22:35:36.000-0500"
xenapp,"BD-XA65-01","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:35:36  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""09/20/2012 10:15:30"" CurrentPagedPoolQuota=""150904"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""7749632"" KernelTime=""32"" MachineName=""BD-XA65-01"" PageFaultCount=""10566"" PageFileUsage=""3207168"" ParentId=""1184"" PeakNonPagedPoolQuota=""14824"" PeakPagedPoolQuota=""158216"" PeakVirtualSize=""0"" PeakWorkingSetSize=""8134656"" PercentCpuLoad=""0"" PrivatePageCount=""0"" ProcessId=""4796"" ProcessName=""dwm.exe"" ServerName=""BD-XA65-01"" SessionId=""2"" State=""Unknown"" UserTime=""16"" FarmName=""XA65"" ScriptRunTime=""129945729346227673""","2012-10-12T22:35:36.000-0500"
xenapp,"BD-XA65-01","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:35:36  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""09/20/2012 10:15:30"" CurrentPagedPoolQuota=""292856"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""21504000"" KernelTime=""4509"" MachineName=""BD-XA65-01"" PageFaultCount=""6838"" PageFileUsage=""8810496"" ParentId=""6000"" PeakNonPagedPoolQuota=""52080"" PeakPagedPoolQuota=""304688"" PeakVirtualSize=""0"" PeakWorkingSetSize=""21897216"" PercentCpuLoad=""0.03"" PrivatePageCount=""0"" ProcessId=""3768"" ProcessName=""wfshell.exe"" ServerName=""BD-XA65-01"" SessionId=""2"" State=""Unknown"" UserTime=""3058"" FarmName=""XA65"" ScriptRunTime=""129945729346227673""","2012-10-12T22:35:36.000-0500"
xenapp,"BD-XA65-01","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:35:36  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""09/20/2012 10:15:31"" CurrentPagedPoolQuota=""567224"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""544256000"" KernelTime=""1448127"" MachineName=""BD-XA65-01"" PageFaultCount=""303549942"" PageFileUsage=""532070400"" ParentId=""3752"" PeakNonPagedPoolQuota=""618852"" PeakPagedPoolQuota=""592024"" PeakVirtualSize=""0"" PeakWorkingSetSize=""569745408"" PercentCpuLoad=""70.74"" PrivatePageCount=""0"" ProcessId=""3256"" ProcessName=""XenCenterMain.exe"" ServerName=""BD-XA65-01"" SessionId=""2"" State=""Unknown"" UserTime=""14028047"" FarmName=""XA65"" ScriptRunTime=""129945729346227673""","2012-10-12T22:35:36.000-0500"
xenapp,"BD-XA65-01","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:35:36  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""09/26/2012 15:30:31"" CurrentPagedPoolQuota=""145016"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""8585216"" KernelTime=""32"" MachineName=""BD-XA65-01"" PageFaultCount=""2267"" PageFileUsage=""3268608"" ParentId=""984"" PeakNonPagedPoolQuota=""15304"" PeakPagedPoolQuota=""162064"" PeakVirtualSize=""0"" PeakWorkingSetSize=""8585216"" PercentCpuLoad=""0"" PrivatePageCount=""0"" ProcessId=""21680"" ProcessName=""rundll32.exe"" ServerName=""BD-XA65-01"" SessionId=""2"" State=""Unknown"" UserTime=""32"" FarmName=""XA65"" ScriptRunTime=""129945729346227673""","2012-10-12T22:35:36.000-0500"
xenapp,"BD-XA65-01","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:35:36  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""10/02/2012 10:47:30"" CurrentPagedPoolQuota=""713224"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""194535424"" KernelTime=""30873"" MachineName=""BD-XA65-01"" PageFaultCount=""472583"" PageFileUsage=""167964672"" ParentId=""3768"" PeakNonPagedPoolQuota=""133832"" PeakPagedPoolQuota=""717848"" PeakVirtualSize=""0"" PeakWorkingSetSize=""280854528"" PercentCpuLoad=""0.63"" PrivatePageCount=""0"" ProcessId=""7304"" ProcessName=""VpxClient.exe"" ServerName=""BD-XA65-01"" SessionId=""2"" State=""Unknown"" UserTime=""108000"" FarmName=""XA65"" ScriptRunTime=""129945729346227673""","2012-10-12T22:35:36.000-0500"
xenapp,"BD-XA65-01","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:35:36  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""10/02/2012 10:47:38"" CurrentPagedPoolQuota=""276344"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""33509376"" KernelTime=""640"" MachineName=""BD-XA65-01"" PageFaultCount=""49267"" PageFileUsage=""23990272"" ParentId=""7304"" PeakNonPagedPoolQuota=""46576"" PeakPagedPoolQuota=""278088"" PeakVirtualSize=""0"" PeakWorkingSetSize=""33566720"" PercentCpuLoad=""0.01"" PrivatePageCount=""0"" ProcessId=""7064"" ProcessName=""vmware-vmrc.exe"" ServerName=""BD-XA65-01"" SessionId=""2"" State=""Unknown"" UserTime=""1748"" FarmName=""XA65"" ScriptRunTime=""129945729346227673""","2012-10-12T22:35:36.000-0500"
xenapp,"BD-XA65-01","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:35:36  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""10/04/2012 12:55:07"" CurrentPagedPoolQuota=""511232"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""88330240"" KernelTime=""3395159"" MachineName=""BD-XA65-01"" PageFaultCount=""594669"" PageFileUsage=""92635136"" ParentId=""17328"" PeakNonPagedPoolQuota=""236028"" PeakPagedPoolQuota=""524768"" PeakVirtualSize=""0"" PeakWorkingSetSize=""94597120"" PercentCpuLoad=""27.27"" PrivatePageCount=""0"" ProcessId=""5528"" ProcessName=""mmc.exe"" ServerName=""BD-XA65-01"" SessionId=""2"" State=""Unknown"" UserTime=""2571006"" FarmName=""XA65"" ScriptRunTime=""129945729346227673""","2012-10-12T22:35:36.000-0500"
xenapp,"BD-XA65-01","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:35:36  - AccountDisplayName=""BD\bshell"" BasePriority=""13"" CreationTime=""09/20/2012 10:15:26"" CurrentPagedPoolQuota=""122944"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""6500352"" KernelTime=""20374"" MachineName=""BD-XA65-01"" PageFaultCount=""2707"" PageFileUsage=""2199552"" ParentId=""5572"" PeakNonPagedPoolQuota=""12608"" PeakPagedPoolQuota=""182672"" PeakVirtualSize=""0"" PeakWorkingSetSize=""6500352"" PercentCpuLoad=""0.1"" PrivatePageCount=""0"" ProcessId=""4772"" ProcessName=""csrss.exe"" ServerName=""BD-XA65-01"" SessionId=""2"" State=""Unknown"" UserTime=""562"" FarmName=""XA65"" ScriptRunTime=""129945729346227673""","2012-10-12T22:35:36.000-0500"
xenapp,"BD-XA65-01","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:35:36  - AccountDisplayName=""BD\bshell"" BasePriority=""13"" CreationTime=""09/20/2012 10:15:26"" CurrentPagedPoolQuota=""179640"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""17203200"" KernelTime=""171960"" MachineName=""BD-XA65-01"" PageFaultCount=""83762"" PageFileUsage=""8384512"" ParentId=""5572"" PeakNonPagedPoolQuota=""30400"" PeakPagedPoolQuota=""203048"" PeakVirtualSize=""0"" PeakWorkingSetSize=""17301504"" PercentCpuLoad=""1.21"" PrivatePageCount=""0"" ProcessId=""2488"" ProcessName=""winlogon.exe"" ServerName=""BD-XA65-01"" SessionId=""2"" State=""Unknown"" UserTime=""93055"" FarmName=""XA65"" ScriptRunTime=""129945729346227673""","2012-10-12T22:35:36.000-0500"
xenapp,"BD-XA65-01","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:35:36  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""09/20/2012 10:15:30"" CurrentPagedPoolQuota=""158640"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""9805824"" KernelTime=""703"" MachineName=""BD-XA65-01"" PageFaultCount=""16234"" PageFileUsage=""4755456"" ParentId=""864"" PeakNonPagedPoolQuota=""21280"" PeakPagedPoolQuota=""164672"" PeakVirtualSize=""0"" PeakWorkingSetSize=""10174464"" PercentCpuLoad=""0"" PrivatePageCount=""0"" ProcessId=""5724"" ProcessName=""taskhost.exe"" ServerName=""BD-XA65-01"" SessionId=""2"" State=""Unknown"" UserTime=""375"" FarmName=""XA65"" ScriptRunTime=""129945729346227673""","2012-10-12T22:35:36.000-0500"
xenapp,"BD-XA65-01","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:35:36  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""09/20/2012 10:15:30"" CurrentPagedPoolQuota=""128632"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""6172672"" KernelTime=""16"" MachineName=""BD-XA65-01"" PageFaultCount=""1546"" PageFileUsage=""2854912"" ParentId=""864"" PeakNonPagedPoolQuota=""12672"" PeakPagedPoolQuota=""128800"" PeakVirtualSize=""0"" PeakWorkingSetSize=""6197248"" PercentCpuLoad=""0"" PrivatePageCount=""0"" ProcessId=""5828"" ProcessName=""ServerManagerLaunc"" ServerName=""BD-XA65-01"" SessionId=""2"" State=""Unknown"" UserTime=""0"" FarmName=""XA65"" ScriptRunTime=""129945729346227673""","2012-10-12T22:35:36.000-0500"
xenapp,"BD-XA65-01","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:35:36  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""09/20/2012 10:15:30"" CurrentPagedPoolQuota=""150904"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""7749632"" KernelTime=""32"" MachineName=""BD-XA65-01"" PageFaultCount=""10566"" PageFileUsage=""3207168"" ParentId=""1184"" PeakNonPagedPoolQuota=""14824"" PeakPagedPoolQuota=""158216"" PeakVirtualSize=""0"" PeakWorkingSetSize=""8134656"" PercentCpuLoad=""0"" PrivatePageCount=""0"" ProcessId=""4796"" ProcessName=""dwm.exe"" ServerName=""BD-XA65-01"" SessionId=""2"" State=""Unknown"" UserTime=""16"" FarmName=""XA65"" ScriptRunTime=""129945729346227673""","2012-10-12T22:35:36.000-0500"
xenapp,"BD-XA65-01","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:35:36  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""09/20/2012 10:15:30"" CurrentPagedPoolQuota=""292856"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""21504000"" KernelTime=""4509"" MachineName=""BD-XA65-01"" PageFaultCount=""6838"" PageFileUsage=""8810496"" ParentId=""6000"" PeakNonPagedPoolQuota=""52080"" PeakPagedPoolQuota=""304688"" PeakVirtualSize=""0"" PeakWorkingSetSize=""21897216"" PercentCpuLoad=""0.03"" PrivatePageCount=""0"" ProcessId=""3768"" ProcessName=""wfshell.exe"" ServerName=""BD-XA65-01"" SessionId=""2"" State=""Unknown"" UserTime=""3058"" FarmName=""XA65"" ScriptRunTime=""129945729346227673""","2012-10-12T22:35:36.000-0500"
xenapp,"BD-XA65-01","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:35:36  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""09/20/2012 10:15:31"" CurrentPagedPoolQuota=""567224"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""544256000"" KernelTime=""1448127"" MachineName=""BD-XA65-01"" PageFaultCount=""303549942"" PageFileUsage=""532070400"" ParentId=""3752"" PeakNonPagedPoolQuota=""618852"" PeakPagedPoolQuota=""592024"" PeakVirtualSize=""0"" PeakWorkingSetSize=""569745408"" PercentCpuLoad=""70.74"" PrivatePageCount=""0"" ProcessId=""3256"" ProcessName=""XenCenterMain.exe"" ServerName=""BD-XA65-01"" SessionId=""2"" State=""Unknown"" UserTime=""14028047"" FarmName=""XA65"" ScriptRunTime=""129945729346227673""","2012-10-12T22:35:36.000-0500"
xenapp,"BD-XA65-01","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:35:36  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""09/26/2012 15:30:31"" CurrentPagedPoolQuota=""145016"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""8585216"" KernelTime=""32"" MachineName=""BD-XA65-01"" PageFaultCount=""2267"" PageFileUsage=""3268608"" ParentId=""984"" PeakNonPagedPoolQuota=""15304"" PeakPagedPoolQuota=""162064"" PeakVirtualSize=""0"" PeakWorkingSetSize=""8585216"" PercentCpuLoad=""0"" PrivatePageCount=""0"" ProcessId=""21680"" ProcessName=""rundll32.exe"" ServerName=""BD-XA65-01"" SessionId=""2"" State=""Unknown"" UserTime=""32"" FarmName=""XA65"" ScriptRunTime=""129945729346227673""","2012-10-12T22:35:36.000-0500"
xenapp,"BD-XA65-01","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:35:36  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""10/02/2012 10:47:30"" CurrentPagedPoolQuota=""713224"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""194535424"" KernelTime=""30873"" MachineName=""BD-XA65-01"" PageFaultCount=""472583"" PageFileUsage=""167964672"" ParentId=""3768"" PeakNonPagedPoolQuota=""133832"" PeakPagedPoolQuota=""717848"" PeakVirtualSize=""0"" PeakWorkingSetSize=""280854528"" PercentCpuLoad=""0.63"" PrivatePageCount=""0"" ProcessId=""7304"" ProcessName=""VpxClient.exe"" ServerName=""BD-XA65-01"" SessionId=""2"" State=""Unknown"" UserTime=""108000"" FarmName=""XA65"" ScriptRunTime=""129945729346227673""","2012-10-12T22:35:36.000-0500"
