index,host,source,sourcetype,"_raw","_time"
"xenapp_winevents","bd-xa60-01","Windows:PowerShell:getprocess.ps1","WMI:ProcessDetails","10/13/2012 20:25:18  - Name=""lsm"" Product=""Microsoftr Windowsr Operating System"" ProductVersion=""6.1.7600.16385"" Path=""C:\Windows\system32\lsm.exe"" CommandLine=""C:\Windows\system32\lsm.exe"" ScriptRunTime=""129945723175927717""","2012-10-12T22:25:18.000-0500"
"xenapp_winevents","bd-xa60-01","Windows:PowerShell:getprocess.ps1","WMI:ProcessDetails","10/13/2012 20:25:18  - Name=""mfcom"" Product=""Citrix XenApp"" ProductVersion=""6.0"" Path=""C:\Program Files (x86)\Citrix\System32\mfcom.exe"" CommandLine=""C:\Program Files (x86)\Citrix\System32\mfcom.exe"" ScriptRunTime=""129945723175927717""","2012-10-12T22:25:18.000-0500"
"xenapp_winevents","bd-xa60-01","Windows:PowerShell:getprocess.ps1","WMI:ProcessDetails","10/13/2012 20:25:18  - Name=""msdtc"" Product=""Microsoftr Windowsr Operating System"" ProductVersion=""6.1.7600.16385"" Path=""C:\Windows\System32\msdtc.exe"" CommandLine=""C:\Windows\System32\msdtc.exe"" ScriptRunTime=""129945723175927717""","2012-10-12T22:25:18.000-0500"
"xenapp_winevents","bd-xa60-01","Windows:PowerShell:getprocess.ps1","WMI:ProcessDetails","10/13/2012 20:25:18  - Name=""powershell"" Product=""Microsoftr Windowsr Operating System"" ProductVersion=""6.1.7600.16385"" Path=""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" CommandLine=""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -command  &'C:\Program Files\SplunkUniversalForwarder\etc\apps\TA-XA60-Server\bin\powershell\GetProcess.ps1' -index xenapp_winevents"" ScriptRunTime=""129945723175927717""","2012-10-12T22:25:18.000-0500"
"xenapp_winevents","bd-xa60-01","Windows:PowerShell:getprocess.ps1","WMI:ProcessDetails","10/13/2012 20:25:18  - Name=""RadeHlprSvc"" Product=""Citrix offline plug-in"" ProductVersion=""6.0"" Path=""C:\Program Files (x86)\Citrix\Streaming Client\RadeHlprSvc.exe"" CommandLine=""C:\Program Files (x86)\Citrix\Streaming Client\RadeHlprSvc.exe"" ScriptRunTime=""129945723175927717""","2012-10-12T22:25:18.000-0500"
"xenapp_winevents","bd-xa60-01","Windows:PowerShell:getprocess.ps1","WMI:ProcessDetails","10/13/2012 20:25:18  - Name=""RadeSvc"" Product=""Citrix offline plug-in"" ProductVersion=""6.0"" Path=""C:\Program Files (x86)\Citrix\Streaming Client\RadeSvc.exe"" CommandLine=""C:\Program Files (x86)\Citrix\Streaming Client\RadeSvc.exe"" ScriptRunTime=""129945723175927717""","2012-10-12T22:25:18.000-0500"
"xenapp_winevents","bd-xa60-01","Windows:PowerShell:getprocess.ps1","WMI:ProcessDetails","10/13/2012 20:25:18  - Name=""services"" Product=""Microsoftr Windowsr Operating System"" ProductVersion=""6.1.7600.16385"" Path=""C:\Windows\system32\services.exe"" CommandLine=""C:\Windows\system32\services.exe"" ScriptRunTime=""129945723175927717""","2012-10-12T22:25:18.000-0500"
"xenapp_winevents","bd-xa60-01","Windows:PowerShell:getprocess.ps1","WMI:ProcessDetails","10/13/2012 20:25:18  - Name=""smss"" Product=""Microsoftr Windowsr Operating System"" ProductVersion=""6.1.7600.16385"" Path=""C:\Windows\system32\smss.exe"" CommandLine=""\SystemRoot\System32\smss.exe"" ScriptRunTime=""129945723175927717""","2012-10-12T22:25:18.000-0500"
"xenapp_winevents","bd-xa60-01","Windows:PowerShell:getprocess.ps1","WMI:ProcessDetails","10/13/2012 20:25:18  - Name=""splunkd"" Product="""" ProductVersion="""" Path=""C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"" CommandLine=""C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe service"" ScriptRunTime=""129945723175927717""","2012-10-12T22:25:18.000-0500"
"xenapp_winevents","bd-xa60-01","Windows:PowerShell:getprocess.ps1","WMI:ProcessDetails","10/13/2012 20:25:18  - Name=""splunk-perfmon"" Product="""" ProductVersion="""" Path=""C:\Program Files\SplunkUniversalForwarder\bin\splunk-perfmon.exe"" CommandLine=""C:\Program Files\SplunkUniversalForwarder\bin\splunk-perfmon.exe -index xenapp_perfmon"" ScriptRunTime=""129945723175927717""","2012-10-12T22:25:18.000-0500"
"xenapp_winevents","bd-xa60-01","Windows:PowerShell:getprocess.ps1","WMI:ProcessDetails","10/13/2012 20:25:18  - Name=""splunk-wmi"" Product="""" ProductVersion="""" Path=""C:\Program Files\SplunkUniversalForwarder\bin\splunk-wmi.exe"" CommandLine=""C:\Program Files\SplunkUniversalForwarder\bin\splunk-wmi.exe -index xenapp_winevents"" ScriptRunTime=""129945723175927717""","2012-10-12T22:25:18.000-0500"
"xenapp_winevents","bd-xa60-01","Windows:PowerShell:getprocess.ps1","WMI:ProcessDetails","10/13/2012 20:25:18  - Name=""spoolsv"" Product=""Microsoftr Windowsr Operating System"" ProductVersion=""6.1.7600.16385"" Path=""C:\Windows\System32\spoolsv.exe"" CommandLine=""C:\Windows\System32\spoolsv.exe"" ScriptRunTime=""129945723175927717""","2012-10-12T22:25:18.000-0500"
"xenapp_winevents","bd-xa60-01","Windows:PowerShell:getprocess.ps1","WMI:ProcessDetails","10/13/2012 20:25:18  - Name=""sqlbrowser"" Product=""Microsoft SQL Server"" ProductVersion=""10.0.2531.0"" Path=""C:\Program Files (x86)\Microsoft SQL Server\90\Shared\sqlbrowser.exe"" CommandLine=""C:\Program Files (x86)\Microsoft SQL Server\90\Shared\sqlbrowser.exe"" ScriptRunTime=""129945723175927717""","2012-10-12T22:25:18.000-0500"
"xenapp_winevents","bd-xa60-01","Windows:PowerShell:getprocess.ps1","WMI:ProcessDetails","10/13/2012 20:25:18  - Name=""sqlservr"" Product=""Microsoft SQL Server"" ProductVersion=""10.0.2531.0"" Path=""C:\Program Files (x86)\Microsoft SQL Server\MSSQL10.CITRIX_METAFRAME\MSSQL\Binn\sqlservr.exe"" CommandLine=""C:\Program Files (x86)\Microsoft SQL Server\MSSQL10.CITRIX_METAFRAME\MSSQL\Binn\sqlservr.exe -sCITRIX_METAFRAME"" ScriptRunTime=""129945723175927717""","2012-10-12T22:25:18.000-0500"
"xenapp_winevents","bd-xa60-01","Windows:PowerShell:getprocess.ps1","WMI:ProcessDetails","10/13/2012 20:25:18  - Name=""sqlwriter"" Product=""Microsoft SQL Server"" ProductVersion=""10.0.1600.22"" Path=""C:\Program Files\Microsoft SQL Server\90\Shared\sqlwriter.exe"" CommandLine=""C:\Program Files\Microsoft SQL Server\90\Shared\sqlwriter.exe"" ScriptRunTime=""129945723175927717""","2012-10-12T22:25:18.000-0500"
"xenapp_winevents","bd-xa60-01","Windows:PowerShell:getprocess.ps1","WMI:ProcessDetails","10/13/2012 20:25:19  - Name=""svchost"" Product=""Microsoftr Windowsr Operating System"" ProductVersion=""6.1.7600.16385"" Path=""C:\Windows\system32\svchost.exe"" CommandLine=""C:\Windows\system32\svchost.exe -k DcomLaunch"" ScriptRunTime=""129945723175927717""","2012-10-12T22:25:19.000-0500"
"xenapp_winevents","bd-xa60-01","Windows:PowerShell:getprocess.ps1","WMI:ProcessDetails","10/13/2012 20:25:19  - Name=""System"" Product="""" ProductVersion="""" Path="""" CommandLine="""" ScriptRunTime=""129945723175927717""","2012-10-12T22:25:19.000-0500"
"xenapp_winevents","bd-xa60-01","Windows:PowerShell:getprocess.ps1","WMI:ProcessDetails","10/13/2012 20:25:19  - Name=""vmtoolsd"" Product=""VMware Tools"" ProductVersion=""8.6.0 build-425873"" Path=""C:\Program Files\VMware\VMware Tools\vmtoolsd.exe"" CommandLine=""C:\Program Files\VMware\VMware Tools\vmtoolsd.exe"" ScriptRunTime=""129945723175927717""","2012-10-12T22:25:19.000-0500"
"xenapp_winevents","bd-xa60-01","Windows:PowerShell:getprocess.ps1","WMI:ProcessDetails","10/13/2012 20:25:19  - Name=""wininit"" Product=""Microsoftr Windowsr Operating System"" ProductVersion=""6.1.7600.16385"" Path=""C:\Windows\system32\wininit.exe"" CommandLine=""wininit.exe"" ScriptRunTime=""129945723175927717""","2012-10-12T22:25:19.000-0500"
"xenapp_winevents","bd-xa60-01","Windows:PowerShell:getprocess.ps1","WMI:ProcessDetails","10/13/2012 20:25:19  - Name=""winlogon"" Product=""Microsoftr Windowsr Operating System"" ProductVersion=""6.1.7601.17514"" Path=""C:\Windows\system32\winlogon.exe"" CommandLine=""winlogon.exe"" ScriptRunTime=""129945723175927717""","2012-10-12T22:25:19.000-0500"
"xenapp_winevents","bd-xa60-01","Windows:PowerShell:getprocess.ps1","WMI:ProcessDetails","10/13/2012 20:25:19  - Name=""WmiApSrv"" Product=""Microsoftr Windowsr Operating System"" ProductVersion=""6.1.7600.16385"" Path=""C:\Windows\system32\wbem\WmiApSrv.exe"" CommandLine=""C:\Windows\system32\wbem\WmiApSrv.exe"" ScriptRunTime=""129945723175927717""","2012-10-12T22:25:19.000-0500"
"xenapp_winevents","bd-xa60-01","Windows:PowerShell:getprocess.ps1","WMI:ProcessDetails","10/13/2012 20:25:19  - Name=""WmiPrvSE"" Product=""Microsoftr Windowsr Operating System"" ProductVersion=""6.1.7601.17514"" Path=""C:\Windows\system32\wbem\wmiprvse.exe"" CommandLine=""C:\Windows\system32\wbem\wmiprvse.exe"" ScriptRunTime=""129945723175927717""","2012-10-12T22:25:19.000-0500"
"xenapp_winevents","bd-xa60-01","Windows:PowerShell:getprocess.ps1","WMI:ProcessDetails","10/13/2012 20:25:19  - Name=""XTE"" Product=""Citrix Gateway Core Service"" ProductVersion=""5.2.0.66643"" Path=""C:\Program Files (x86)\Citrix\XTE\bin\XTE.exe"" CommandLine=""C:\Program Files (x86)\Citrix\XTE\bin\XTE.exe -k runservice -n CitrixXTEServer -f conf/httpd.conf"" ScriptRunTime=""129945723175927717""","2012-10-12T22:25:19.000-0500"
"xenapp_winevents","BD-XA65-02","WinEventLog:Application","WinEventLog:Application","10/12/2012 20:25:45 
LogName=Application
SourceName=vmStatsProvider
EventCode=258
EventType=0
Type=Information
ComputerName=BD-XA65-02.bd.splunk.com
TaskCategory=Guest Library API
OpCode=Info
RecordNumber=95579
Keywords=Classic
Message=The ""vmGuestLibrary"" is successfully initialized for this Virtual Machine.
","2012-10-12T22:25:45.000-0500"
"xenapp_winevents","BD-XA65-02","WinEventLog:Application","WinEventLog:Application","10/12/2012 20:25:45 
LogName=Application
SourceName=vmStatsProvider
EventCode=256
EventType=0
Type=Information
ComputerName=BD-XA65-02.bd.splunk.com
TaskCategory=General
OpCode=Info
RecordNumber=95580
Keywords=Classic
Message=The ""vmStatsProvider"" is successfully initialized for this Virtual Machine. WMI namespace: ""root\cimv2"".
","2012-10-12T22:25:45.000-0500"
"xenapp_winevents","BD-XA65-02","WinEventLog:Security","WinEventLog:Security","10/12/2012 20:25:45 
LogName=Security
SourceName=Microsoft Windows security auditing.
EventCode=4624
EventType=0
Type=Information
ComputerName=BD-XA65-02.bd.splunk.com
TaskCategory=Logon
OpCode=Info
RecordNumber=237641
Keywords=Audit Success
Message=An account was successfully logged on.

Subject:
	Security ID:		NT AUTHORITY\SYSTEM
	Account Name:		BD-XA65-02$
	Account Domain:		BD
	Logon ID:		0x3e7

Logon Type:			5

New Logon:
	Security ID:		NT AUTHORITY\SYSTEM
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3e7
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x360
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.
","2012-10-12T22:25:45.000-0500"
"xenapp_winevents","BD-XA65-02","WinEventLog:Security","WinEventLog:Security","10/12/2012 20:25:45 
LogName=Security
SourceName=Microsoft Windows security auditing.
EventCode=4672
EventType=0
Type=Information
ComputerName=BD-XA65-02.bd.splunk.com
TaskCategory=Special Logon
OpCode=Info
RecordNumber=237642
Keywords=Audit Success
Message=Special privileges assigned to new logon.

Subject:
	Security ID:		NT AUTHORITY\SYSTEM
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3e7

Privileges:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
","2012-10-12T22:25:45.000-0500"
"xenapp_winevents","BD-XA65-02","WinEventLog:System","WinEventLog:System","10/12/2012 20:25:45 
LogName=System
SourceName=Microsoft-Windows-Service Control Manager
EventCode=7036
EventType=4
Type=Information
ComputerName=BD-XA65-02.bd.splunk.com
TaskCategory=The operation completed successfully.
OpCode=The operation completed successfully.
RecordNumber=104470
Keywords=Classic
Message=The WMI Performance Adapter service entered the stopped state.
","2012-10-12T22:25:45.000-0500"
"xenapp_winevents","BD-XA65-02","WinEventLog:System","WinEventLog:System","10/12/2012 20:25:45 
LogName=System
SourceName=Microsoft-Windows-Service Control Manager
EventCode=7036
EventType=4
Type=Information
ComputerName=BD-XA65-02.bd.splunk.com
TaskCategory=The operation completed successfully.
OpCode=The operation completed successfully.
RecordNumber=104471
Keywords=Classic
Message=The WMI Performance Adapter service entered the running state.
","2012-10-12T22:25:45.000-0500"
"xenapp_winevents","bd-xa60-01","WinEventLog:Security","WinEventLog:Security","10/12/2012 20:26:20 
LogName=Security
SourceName=Microsoft Windows security auditing.
EventCode=4624
EventType=0
Type=Information
ComputerName=bd-xa60-01.bd.splunk.com
TaskCategory=Logon
OpCode=Info
RecordNumber=221980
Keywords=Audit Success
Message=An account was successfully logged on.

Subject:
	Security ID:		NT AUTHORITY\NETWORK SERVICE
	Account Name:		BD-XA60-01$
	Account Domain:		BD
	Logon ID:		0x3e4

Logon Type:			3

New Logon:
	Security ID:		BD\BD-XA60-01$
	Account Name:		BD-XA60-01$
	Account Domain:		BD
	Logon ID:		0x9631c53
	Logon GUID:		{66547FDD-40D3-F2A5-3286-4058A0447D21}

Process Information:
	Process ID:		0x898
	Process Name:		C:\Program Files (x86)\Citrix\system32\Citrix\Ima\ImaSrv.exe

Network Information:
	Workstation Name:	BD-XA60-01
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		IMA
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.
","2012-10-12T22:26:20.000-0500"
"xenapp_winevents","bd-xa60-01","WinEventLog:Security","WinEventLog:Security","10/12/2012 20:26:20 
LogName=Security
SourceName=Microsoft Windows security auditing.
EventCode=4634
EventType=0
Type=Information
ComputerName=bd-xa60-01.bd.splunk.com
TaskCategory=Logoff
OpCode=Info
RecordNumber=221981
Keywords=Audit Success
Message=An account was logged off.

Subject:
	Security ID:		BD\BD-XA60-01$
	Account Name:		BD-XA60-01$
	Account Domain:		BD
	Logon ID:		0x9631c53

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots on the same computer.
","2012-10-12T22:26:20.000-0500"
"xenapp_winevents","BD-XA65-03","WinEventLog:Security","WinEventLog:Security","10/12/2012 20:26:21 
LogName=Security
SourceName=Microsoft Windows security auditing.
EventCode=4624
EventType=0
Type=Information
ComputerName=BD-XA65-03.bd.splunk.com
TaskCategory=Logon
OpCode=Info
RecordNumber=59551
Keywords=Audit Success
Message=An account was successfully logged on.

Subject:
	Security ID:		NT AUTHORITY\NETWORK SERVICE
	Account Name:		BD-XA65-03$
	Account Domain:		BD
	Logon ID:		0x3e4

Logon Type:			3

New Logon:
	Security ID:		BD\BD-XA65-03$
	Account Name:		BD-XA65-03$
	Account Domain:		BD
	Logon ID:		0x77d4f1a
	Logon GUID:		{06F2471A-12E7-2438-1D56-D122396385E0}

Process Information:
	Process ID:		0xafc
	Process Name:		C:\Program Files (x86)\Citrix\system32\Citrix\Ima\ImaSrv.exe

Network Information:
	Workstation Name:	BD-XA65-03
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		IMA
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.
","2012-10-12T22:26:21.000-0500"
"xenapp_winevents","BD-XA65-03","WinEventLog:Security","WinEventLog:Security","10/12/2012 20:26:21 
LogName=Security
SourceName=Microsoft Windows security auditing.
EventCode=4634
EventType=0
Type=Information
ComputerName=BD-XA65-03.bd.splunk.com
TaskCategory=Logoff
OpCode=Info
RecordNumber=59552
Keywords=Audit Success
Message=An account was logged off.

Subject:
	Security ID:		BD\BD-XA65-03$
	Account Name:		BD-XA65-03$
	Account Domain:		BD
	Logon ID:		0x77d4f1a

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots on the same computer.
","2012-10-12T22:26:21.000-0500"
"xenapp_winevents","BD-XA65-01","WinEventLog:Security","WinEventLog:Security","10/12/2012 20:26:21 
LogName=Security
SourceName=Microsoft Windows security auditing.
EventCode=4624
EventType=0
Type=Information
ComputerName=BD-XA65-01.bd.splunk.com
TaskCategory=Logon
OpCode=Info
RecordNumber=578831
Keywords=Audit Success
Message=An account was successfully logged on.

Subject:
	Security ID:		NT AUTHORITY\NETWORK SERVICE
	Account Name:		BD-XA65-01$
	Account Domain:		BD
	Logon ID:		0x3e4

Logon Type:			3

New Logon:
	Security ID:		BD\BD-XA65-01$
	Account Name:		BD-XA65-01$
	Account Domain:		BD
	Logon ID:		0x68d3d2ec
	Logon GUID:		{C7AAE063-260B-073C-4A7B-CB2435DA6DE9}

Process Information:
	Process ID:		0xbbc
	Process Name:		C:\Program Files (x86)\Citrix\system32\Citrix\Ima\ImaSrv.exe

Network Information:
	Workstation Name:	BD-XA65-01
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		IMA
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.
","2012-10-12T22:26:21.000-0500"
"xenapp_winevents","BD-XA65-01","WinEventLog:Security","WinEventLog:Security","10/12/2012 20:26:21 
LogName=Security
SourceName=Microsoft Windows security auditing.
EventCode=4634
EventType=0
Type=Information
ComputerName=BD-XA65-01.bd.splunk.com
TaskCategory=Logoff
OpCode=Info
RecordNumber=578832
Keywords=Audit Success
Message=An account was logged off.

Subject:
	Security ID:		BD\BD-XA65-01$
	Account Name:		BD-XA65-01$
	Account Domain:		BD
	Logon ID:		0x68d3d2ec

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots on the same computer.
","2012-10-12T22:26:21.000-0500"
"xenapp_winevents","BD-XA65-01","Windows:PowerShell:getprocess.ps1","WMI:ProcessDetails","10/13/2012 20:26:35  - Name=""armsvc"" Product=""Adobe Acrobat Update Service"" ProductVersion=""1, 5, 7, 0"" Path=""C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\armsvc.exe"" CommandLine=""C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\armsvc.exe"" ScriptRunTime=""129945723941902463""","2012-10-12T22:26:35.000-0500"
"xenapp_winevents","BD-XA65-01","Windows:PowerShell:getprocess.ps1","WMI:ProcessDetails","10/13/2012 20:26:35  - Name=""CdfSvc"" Product=""Citrix Common Diagnostic Facility"" ProductVersion=""5.11"" Path=""C:\Program Files (x86)\Common Files\Citrix\System32\CdfSvc.exe"" CommandLine=""C:\Program Files (x86)\Common Files\Citrix\System32\CdfSvc.exe"" ScriptRunTime=""129945723941902463""","2012-10-12T22:26:35.000-0500"
"xenapp_winevents","BD-XA65-01","Windows:PowerShell:getprocess.ps1","WMI:ProcessDetails","10/13/2012 20:26:35  - Name=""Citrix.XenApp.Commands.Remoting.Service"" Product=""Citrix XenApp"" ProductVersion=""6.5.0.0"" Path=""C:\Program Files\Citrix\XenApp Commands\Citrix.XenApp.Commands.Remoting.Service.exe"" CommandLine=""C:\Program Files\Citrix\XenApp Commands\Citrix.XenApp.Commands.Remoting.Service.exe"" ScriptRunTime=""129945723941902463""","2012-10-12T22:26:35.000-0500"
"xenapp_winevents","BD-XA65-01","Windows:PowerShell:getprocess.ps1","WMI:ProcessDetails","10/13/2012 20:26:35  - Name=""CitrixCseEngine"" Product=""Citrix Group Policy Management"" ProductVersion=""1.5.0.0"" Path=""C:\Program Files\Citrix\Group Policy\Client-Side Extension\CitrixCseEngine.exe"" CommandLine=""C:\Program Files\Citrix\Group Policy\Client-Side Extension\CitrixCseEngine.exe"" ScriptRunTime=""129945723941902463""","2012-10-12T22:26:35.000-0500"
"xenapp_winevents","BD-XA65-01","Windows:PowerShell:getprocess.ps1","WMI:ProcessDetails","10/13/2012 20:26:36  - Name=""concentr"" Product=""Citrix ICA Client"" ProductVersion=""13.1.0"" Path=""C:\Program Files (x86)\Citrix\ICA Client\concentr.exe"" CommandLine=""C:\Program Files (x86)\Citrix\ICA Client\concentr.exe /startup"" ScriptRunTime=""129945723941902463""","2012-10-12T22:26:36.000-0500"
"xenapp_winevents","BD-XA65-01","Windows:PowerShell:getprocess.ps1","WMI:ProcessDetails","10/13/2012 20:26:36  - Name=""conhost"" Product=""Microsoftr Windowsr Operating System"" ProductVersion=""6.1.7600.16385"" Path=""C:\Windows\system32\conhost.exe"" CommandLine=""\??\C:\Windows\system32\conhost.exe -286314748-5899671471042817480-1837832253-18315039035404596551776448460696811949"" ScriptRunTime=""129945723941902463""","2012-10-12T22:26:36.000-0500"
"xenapp_winevents","BD-XA65-01","Windows:PowerShell:getprocess.ps1","WMI:ProcessDetails","10/13/2012 20:26:36  - Name=""CpSvc"" Product=""Citrix ICA Host"" ProductVersion=""6.2"" Path=""C:\Program Files (x86)\Citrix\system32\CpSvc.exe"" CommandLine=""C:\Program Files (x86)\Citrix\system32\CpSvc.exe"" ScriptRunTime=""129945723941902463""","2012-10-12T22:26:36.000-0500"
"xenapp_winevents","BD-XA65-01","Windows:PowerShell:getprocess.ps1","WMI:ProcessDetails","10/13/2012 20:26:36  - Name=""csrss"" Product=""Microsoftr Windowsr Operating System"" ProductVersion=""6.1.7600.16385"" Path=""C:\Windows\system32\csrss.exe"" CommandLine=""%SystemRoot%\system32\csrss.exe ObjectDirectory=\Windows SharedSection=1024,20480,768 Windows=On SubSystemType=Windows ServerDll=basesrv,1 ServerDll=winsrv:UserServerDllInitialization,3 ServerDll=winsrv:ConServerDllInitialization,2 ServerDll=sxssrv,4 ProfileControl=Off MaxRequestThreads=16"" ScriptRunTime=""129945723941902463""","2012-10-12T22:26:36.000-0500"
"xenapp_winevents","BD-XA65-01","Windows:PowerShell:getprocess.ps1","WMI:ProcessDetails","10/13/2012 20:26:36  - Name=""CtxSvcHost"" Product=""Citrix ICA Host"" ProductVersion=""6.2"" Path=""C:\Program Files (x86)\Citrix\System32\CtxSvcHost.exe"" CommandLine=""C:\Program Files (x86)\Citrix\System32\CtxSvcHost.exe -g AudioSvcs"" ScriptRunTime=""129945723941902463""","2012-10-12T22:26:36.000-0500"
"xenapp_winevents","BD-XA65-01","Windows:PowerShell:getprocess.ps1","WMI:ProcessDetails","10/13/2012 20:26:36  - Name=""ctxxmlss"" Product=""Citrix XenApp"" ProductVersion=""6.0"" Path=""C:\Program Files (x86)\Citrix\System32\ctxxmlss.exe"" CommandLine=""C:\Program Files (x86)\Citrix\System32\ctxxmlss.exe"" ScriptRunTime=""129945723941902463""","2012-10-12T22:26:36.000-0500"
"xenapp_winevents","BD-XA65-01","Windows:PowerShell:getprocess.ps1","WMI:ProcessDetails","10/13/2012 20:26:36  - Name=""dllhost"" Product=""Microsoftr Windowsr Operating System"" ProductVersion=""6.1.7600.16385"" Path=""C:\Windows\system32\dllhost.exe"" CommandLine=""C:\Windows\system32\dllhost.exe /Processid:{02D4B3F1-FD88-11D1-960D-00805FC79235}"" ScriptRunTime=""129945723941902463""","2012-10-12T22:26:36.000-0500"
"xenapp_winevents","BD-XA65-01","Windows:PowerShell:getprocess.ps1","WMI:ProcessDetails","10/13/2012 20:26:36  - Name=""dwm"" Product=""Microsoftr Windowsr Operating System"" ProductVersion=""6.1.7600.16385"" Path=""C:\Windows\system32\Dwm.exe"" CommandLine=""C:\Windows\system32\Dwm.exe"" ScriptRunTime=""129945723941902463""","2012-10-12T22:26:36.000-0500"
"xenapp_winevents","BD-XA65-01","Windows:PowerShell:getprocess.ps1","WMI:ProcessDetails","10/13/2012 20:26:36  - Name=""encsvc"" Product=""Citrix ICA Host"" ProductVersion=""6.2"" Path=""C:\Program Files (x86)\Citrix\system32\encsvc.exe"" CommandLine=""C:\Program Files (x86)\Citrix\system32\encsvc.exe"" ScriptRunTime=""129945723941902463""","2012-10-12T22:26:36.000-0500"
